MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FireplaceQu_Score,FireplaceFeature,GarageCapacityScore,TotalSize,BasementUtilityScore
80,RL,60.0,7134,No,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,0,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Min1,Detchd,1962.0,Unf,TA,TA,Y,0,50,0,0,0,0,No,MnPrv,0,2,2007,WD,Normal,130000,3,3,1144,1744,0
20,RL,100.0,10175,No,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,935,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,1964.0,RFn,TA,TA,Y,0,0,0,407,0,0,No,No,0,7,2008,WD,Normal,180500,4,4,1152,2850,0
160,FV,24.0,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,321,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1999.0,Fin,TA,TA,Y,115,0,0,0,0,0,No,No,0,8,2009,WD,Abnorml,172500,0,0,960,2709,649
60,RL,89.0,11645,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,860,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2004.0,RFn,TA,TA,Y,0,70,0,0,0,0,No,No,0,8,2006,WD,Normal,196500,0,0,1130,2580,0
60,RL,66.0,13682,No,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,0,1410,GasA,Ex,Y,SBrkr,0,0,3,1,3,1,Gd,Typ,BuiltIn,2006.0,Fin,TA,TA,Y,192,0,37,0,0,0,No,No,0,10,2006,New,Partial,438780,4,4,1923,4355,0
20,RL,60.0,7200,No,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,0,148,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1973.0,Unf,TA,TA,Y,196,0,0,0,0,0,No,MnPrv,0,1,2008,WD,Normal,124900,0,0,352,1560,0
20,RL,63.0,13072,No,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,0,217,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,Gd,Typ,Detchd,2006.0,Unf,TA,TA,Y,0,50,0,0,0,0,No,No,0,5,2006,New,Partial,158000,0,0,1152,2316,941
75,RM,60.0,7200,No,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,0,530,GasA,TA,N,SBrkr,0,0,1,0,3,1,Fa,Typ,Detchd,1935.0,Unf,TA,TA,N,0,0,144,0,0,0,No,No,0,3,2007,WD,Normal,101000,0,0,288,1641,0
120,RL,44.0,6442,No,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,0,1346,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,2006.0,RFn,TA,TA,Y,120,49,0,0,0,0,No,No,0,10,2007,WD,Normal,202500,4,4,968,2740,0
70,RM,50.0,10300,No,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,No,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,0,576,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Detchd,1990.0,Unf,TA,TA,Y,12,11,64,0,0,0,No,GdPrv,0,4,2010,WD,Normal,140000,0,0,960,2286,0
60,RL,70.0,9375,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,0,318,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1998.0,RFn,TA,TA,Y,576,36,0,0,0,0,No,GdPrv,0,2,2009,WD,Normal,219500,0,0,1290,3091,739
60,RL,76.0,9591,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,0,1143,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,BuiltIn,2004.0,RFn,TA,TA,Y,192,151,0,0,0,0,No,No,0,10,2007,WD,Normal,317000,4,4,2556,3616,0
20,RL,73.0,19900,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0,1035,GasA,TA,Y,SBrkr,0,0,2,0,3,1,TA,Min1,Attchd,1970.0,RFn,TA,TA,Y,301,0,0,0,0,0,No,No,0,7,2010,WD,Normal,180000,4,4,1152,4154,912
20,RL,72.0,10665,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,440,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2003.0,RFn,TA,TA,Y,144,29,0,0,0,0,No,No,0,6,2007,WD,Normal,226000,0,0,1116,2932,1013
30,RM,47.0,4608,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,0,747,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Attchd,1945.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2010,WD,Normal,80000,0,0,220,1494,0
50,RL,81.0,15593,No,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,No,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,0,701,GasW,TA,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,1953.0,Fin,TA,TA,Y,0,21,114,0,0,0,No,No,0,7,2006,WD,Normal,225000,3,3,1334,3591,0
20,RL,95.0,13651,No,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,0,343,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,1973.0,Fin,TA,TA,Y,300,0,0,0,0,0,No,No,0,2,2007,WD,Normal,244000,4,8,1032,4446,1880
20,RL,69.0,7599,No,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,280,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1987.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2007,WD,Normal,129500,0,0,720,1690,565
60,RL,74.0,10141,No,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,0,832,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,TA,Typ,Attchd,1998.0,Fin,TA,TA,Y,0,94,0,0,291,0,No,No,0,12,2009,WD,Normal,185000,3,3,854,2550,0
20,RL,85.0,10200,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,362,404,GasA,Gd,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1989.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,GdWo,0,5,2010,WD,Normal,144900,0,0,980,2172,320
50,RM,60.0,5790,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,No,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,0,840,GasA,Gd,N,SBrkr,0,0,2,0,3,2,TA,Typ,Detchd,1915.0,Unf,TA,TA,Y,0,0,202,0,0,0,No,No,0,5,2010,WD,Normal,107400,0,0,379,2445,0
180,RM,21.0,1596,No,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,No,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0,0,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Typ,BuiltIn,1973.0,Unf,TA,TA,Y,120,101,0,0,0,0,No,GdWo,0,11,2009,WD,Normal,91000,0,0,297,1450,462
20,RL,73.0,8475,No,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,724,GasA,Ex,Y,FuseA,0,0,1,0,2,1,TA,Typ,Detchd,1956.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,4,2008,WD,Normal,135750,0,0,283,1904,0
50,RM,50.0,8635,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,41,295,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Min1,Detchd,1948.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,0,1,2008,WD,Normal,127000,0,0,240,1957,336
90,RL,72.0,10778,No,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1768,GasA,TA,N,SBrkr,0,0,2,0,4,2,TA,Typ,No,No,No,No,No,Y,0,0,0,0,0,0,No,No,0,4,2010,WD,Normal,136500,0,0,0,3536,0
50,RM,60.0,10440,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,440,GasA,Gd,Y,SBrkr,0,0,1,1,2,1,TA,Typ,Detchd,1966.0,Unf,TA,TA,Y,74,0,128,0,0,0,No,MnPrv,0,5,2009,WD,Normal,110000,0,0,880,1670,0
60,RL,100.0,13000,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,Unf,0,448,GasA,TA,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,Attchd,1968.0,Fin,TA,TA,Y,0,72,0,0,252,0,No,No,0,6,2009,WD,Normal,193500,4,4,509,3038,0
120,RM,32.0,4500,No,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,0,36,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,TA,Typ,Attchd,1998.0,Fin,TA,TA,Y,0,199,0,0,0,0,No,No,0,3,2006,WD,Normal,153500,0,0,810,2574,1201
20,RL,78.0,10206,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,0,1530,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2007.0,RFn,TA,TA,Y,144,99,0,0,0,0,No,No,0,10,2008,WD,Normal,245000,4,4,2274,3126,0
20,RL,80.0,8892,No,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1065,GasA,Gd,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Detchd,1974.0,Unf,TA,TA,Y,74,0,0,0,0,0,No,No,0,7,2007,COD,Normal,126500,0,0,922,2130,0
80,RL,65.0,8530,No,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,0,384,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,TA,Typ,BuiltIn,1995.0,Fin,TA,TA,Y,120,72,0,0,0,0,No,No,700,5,2009,WD,Normal,168500,3,3,800,1858,0
60,RL,121.0,16059,No,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,0,1288,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,Attchd,1991.0,Unf,TA,TA,Y,127,82,0,0,0,0,No,No,0,4,2006,WD,Normal,260000,3,3,924,3705,0
60,RL,122.0,11911,No,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,0,684,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,BuiltIn,2005.0,Fin,TA,TA,Y,100,38,0,0,0,0,No,No,0,3,2009,WD,Normal,174000,4,4,800,2244,0
160,FV,40.0,3951,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,0,612,GasA,Ex,Y,SBrkr,0,0,2,1,2,1,Gd,Typ,Detchd,2009.0,RFn,TA,TA,Y,0,234,0,0,0,0,No,No,0,6,2009,New,Partial,164500,0,0,1056,1836,0
50,C (all),105.0,8470,No,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,No,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,0,1013,GasA,TA,N,SBrkr,513,0,1,0,2,1,Fa,Typ,No,No,No,No,No,N,0,0,156,0,0,0,No,MnPrv,0,10,2009,ConLD,Abnorml,85000,0,0,0,2026,0
20,RL,60.0,8070,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,0,402,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,Typ,No,No,No,No,No,Y,0,0,0,0,0,0,No,No,0,8,2007,WD,Normal,123600,0,0,0,1980,588
20,RL,60.0,7200,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,No,0.0,TA,TA,Slab,No,No,No,No,No,0,0,GasA,TA,Y,FuseA,0,0,1,0,2,1,TA,Typ,Detchd,1950.0,Unf,TA,TA,Y,0,29,0,0,0,0,No,No,0,7,2006,WD,Normal,109900,0,0,840,1040,0
20,RL,85.0,8500,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0,635,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Attchd,1961.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,GdWo,0,12,2006,WD,Abnorml,98600,0,0,960,2470,0
30,RL,80.0,13360,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,0,163,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1921.0,Unf,TA,TA,Y,0,0,44,0,0,0,No,No,0,8,2009,WD,Normal,163500,0,0,864,1840,713
190,C (all),60.0,7200,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,Unf,0,168,GasW,Ex,N,SBrkr,0,1,2,0,4,2,TA,Typ,Detchd,1900.0,Unf,TA,TA,Y,0,0,0,0,99,0,No,No,0,11,2007,WD,Normal,133900,4,4,1012,3505,0
60,RL,69.0,9337,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,0,176,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1997.0,RFn,TA,TA,Y,0,162,0,0,0,0,No,No,0,5,2007,WD,Normal,204750,0,0,1368,2610,648
60,RL,65.0,9765,No,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,Unf,0,370,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,TA,Typ,BuiltIn,1993.0,Fin,TA,TA,Y,232,63,0,0,0,0,No,No,480,4,2009,WD,Normal,185000,3,3,840,2150,0
20,RL,78.0,10264,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,0,426,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1999.0,RFn,TA,TA,Y,158,29,0,0,0,0,No,No,0,8,2006,WD,Normal,214000,0,0,944,3176,0
20,RL,73.0,10921,No,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0,440,GasA,TA,Y,FuseF,0,0,1,0,3,1,TA,Typ,Attchd,1965.0,Fin,TA,TA,P,120,0,0,0,0,0,No,No,0,5,2007,WD,Normal,94750,0,0,432,1920,520
30,RL,85.0,10625,No,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,0,350,GasA,Fa,N,SBrkr,0,0,1,0,2,1,TA,Typ,Basment,1920.0,Unf,Fa,TA,Y,0,0,77,0,0,0,No,No,400,5,2010,COD,Abnorml,83000,0,0,366,1293,0
20,RL,77.0,9320,No,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,381,GasA,Fa,Y,SBrkr,0,0,1,1,3,1,TA,Typ,No,No,No,No,No,Y,352,0,0,0,0,0,No,No,400,1,2010,WD,Normal,128950,0,0,0,2175,569
20,RL,80.0,10603,No,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,0,410,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1977.0,RFn,TA,TA,Y,168,68,0,0,0,0,No,No,0,2,2010,WD,Normal,205000,3,6,960,3220,1200
60,RL,77.0,9206,No,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,0,741,GasA,TA,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1985.0,Fin,TA,TA,Y,192,46,0,0,0,0,No,No,0,6,2010,WD,Normal,178000,3,3,952,2473,0
90,RL,64.0,7018,No,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,Fa,Slab,No,No,No,No,No,0,0,GasA,TA,Y,SBrkr,0,0,2,0,4,2,TA,Typ,Attchd,1979.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2009,WD,Alloca,118964,0,0,820,1535,0
20,RL,94.0,10402,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,0,1226,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2009.0,RFn,TA,TA,Y,0,36,0,0,0,0,No,No,0,5,2010,WD,Normal,198900,0,0,2220,2452,0
50,RM,60.0,7758,No,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,Unf,0,816,GasA,Ex,Y,FuseF,0,0,1,1,4,1,TA,Typ,Detchd,1951.0,Unf,TA,TA,Y,0,0,0,0,184,0,No,No,0,6,2007,WD,Normal,169500,3,6,240,2858,0
60,FV,75.0,9375,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,0,1053,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2003.0,RFn,TA,TA,Y,140,45,0,0,0,0,No,No,0,8,2008,WD,Normal,250000,4,4,1296,3045,0
30,RM,60.0,10800,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,0,641,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1954.0,Unf,Fa,Fa,N,0,0,0,0,0,0,No,No,450,8,2007,WD,Normal,100000,0,0,273,1688,0
20,RM,50.0,6000,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,169,516,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1948.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,4,2008,WD,Partial,115000,0,0,250,1578,0
50,RM,85.0,8500,No,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,No,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,793,GasW,TA,N,FuseF,0,0,2,0,3,1,Fa,Typ,No,No,No,No,No,N,0,0,144,0,0,0,No,No,0,8,2007,WD,Normal,115000,0,0,0,2310,0
20,RL,105.0,11751,No,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,0,1139,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,1977.0,RFn,TA,TA,Y,0,122,0,0,0,0,No,MnPrv,0,1,2010,COD,Normal,190000,3,3,1092,3688,0
50,RL,75.0,9525,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,0,550,GasA,Gd,Y,SBrkr,0,0,2,0,4,1,TA,Typ,Attchd,1954.0,Unf,TA,TA,Y,182,0,0,0,0,0,No,No,0,10,2006,WD,Normal,136900,0,0,325,2849,0
